COSITE,YEAR,JANAADT,FEBAADT,MARAADT,APRAADT,MAYAADT,JUNAADT,JULAADT,AUGAADT,SEPAADT,OCTAADT,NOVAADT,DECAADT,,,,,,,
100372,2014,59000,61100,61421,60901,58662,58269,56331,58758,59275,60502,57247,56852,,,,,,,
100372,2018,59982,64854,64659,64489,61172,61708,60156,62929,62192,63025,61013,59720,,,,,,,
100372,2016,59371,63017,62657,62404,60354,59260,57320,58772,59317,60844,58236,57150,,,,,,,
100372,2020,61330,66298,52650,35376,45186,50099,49537,52204,52411,54101,51776,51597,,,,,,,
100372,2019,60931,64281,64802,64383,63435,62264,60002,62288,62879,63460,61569,59932,,,,,,,
100372,2015,58921,62881,64417,63078,60965,60532,58549,60459,60910,62268,58941,58291,,,,,,,
100372,2017,59676,62606,63948,63777,62339,60960,59682,62152,56090,63532,60741,59787,,,,,,,
100372,2021,52536,56416,58028,57632,58125,57863,55773,59002,59603,61815,58922,58898,,,,,,,
100373,2011,0,0,0,0,0,0,0,0,27914,27650,26566,26436,,,,,,,
100373,2012,27422,29285,29158,28469,28036,27720,26994,27056,26547,27368,26905,26226,,,,,,,
100373,2013,27581,29158,28700,28967,28419,28169,26351,26990,27320,28137,28202,22616,,,,,,,
100373,2014,27010,28845,28149,28345,27283,27197,26389,27542,27168,27822,25810,24844,,,,,,,
100373,2018,31924,34364,34576,34627,33751,35899,31743,35136,34358,35546,30620,21340,,,,,,,
100373,2016,25377,27744,27746,28012,27096,26322,26238,27545,27491,28874,28285,27961,,,,,,,
100373,2020,33939,36247,30739,23422,27757,30542,29997,31611,32249,33698,32277,32702,,,,,,,
100373,2019,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
100373,2015,25277,26247,24554,24334,23613,23340,22394,22828,23146,24419,24057,24553,,,,,,,
100373,2017,29507,31214,31253,31732,30516,30128,29742,31438,28113,32525,31570,30796,,,,,,,
100373,2021,34096,36225,37443,38038,37933,37720,35951,37481,37046,39068,37252,37250,,,,,,,
100388,2021,0,0,0,0,0,16472,15913,16513,16557,17052,16213,15548,,,,,,,
100446,2020,54961,58780,49543,38996,47665,50824,49796,51815,53202,55058,53234,54500,,,,,,,
100446,2019,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
100446,2021,53647,56046,57556,58241,58417,54987,52134,57695,57474,59502,57416,58336,,,,,,,
100447,2020,41371,43026,35388,25447,31026,35367,35579,37107,37417,38281,36368,36716,,,,,,,
100447,2019,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
100447,2021,37429,40192,41127,41436,40830,40390,39437,39975,39848,41629,40612,40660,,,,,,,
100448,2020,59517,62340,53875,33570,44476,49630,49313,52372,53559,55166,53896,54765,,,,,,,
100448,2019,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
100448,2021,55168,56281,60409,60239,60509,60240,57500,56500,58714,60820,58527,59044,,,,,,,
100449,2020,46520,48487,40421,29379,36167,40881,39404,41702,42304,43558,41041,42397,,,,,,,
100449,2019,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
100449,2021,42502,44491,45454,45377,46129,46078,44476,45406,45596,48331,46156,46091,,,,,,,
100450,2020,54292,56689,48757,37879,46612,49875,48324,49672,50565,51375,50743,52124,,,,,,,
100450,2019,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
100450,2021,50799,53016,55492,54846,56070,54627,53274,53896,54093,56065,54687,55625,,,,,,,
100451,2020,50897,52889,41988,28240,36665,40868,39899,42172,43198,43820,42728,43279,,,,,,,
100451,2021,43344,46129,48267,48851,49044,47982,46004,47413,47616,50000,48608,48769,,,,,,,
100452,2020,36595,38390,31045,22059,29070,32733,31880,33616,34422,35781,34611,35644,,,,,,,
100452,2019,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
100452,2021,34971,36467,37150,37548,38092,37020,35369,37058,37097,38673,37575,38052,,,,,,,
100461,2021,40893,43411,45289,44985,44983,44602,43419,42618,42750,45524,43503,43585,,,,,,,
100464,2021,19405,20544,21891,22007,21673,21130,20464,20772,21203,21868,20719,20863,,,,,,,
109922,2011,80850,85435,86292,85138,82259,82532,81332,80964,79781,81646,79130,81107,,,,,,,
109922,2012,80574,83923,86361,84433,81562,81031,80514,79760,79404,81944,80989,80889,,,,,,,
109922,2013,81188,85695,86947,87134,85175,85705,83099,84563,82794,85601,83211,84491,,,,,,,
109922,2014,82354,86657,89168,88864,85881,86759,85348,86017,83780,86934,84656,86995,,,,,,,
109922,2015,0,0,53000,54000,51000,54368,53369,52773,52692,55114,55744,56513,,,,,,,
109926,2011,127512,137664,139452,135032,128144,129236,127215,125660,123661,129041,130311,130976,,,,,,,
109926,2012,128309,135647,140075,135009,129804,128270,128525,124876,123934,130231,130405,131823,,,,,,,
109926,2013,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
109926,2014,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
109926,2015,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
109953,2020,148242,155571,131584,89684,122887,137694,135164,137200,139702,145615,144477,146597,,,,,,,
109953,2018,145528,155904,160800,156590,148098,151093,147145,147445,142232,151219,155923,157569,,,,,,,
109953,2016,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
109953,2019,155110,162658,166284,157309,149826,149502,149390,146516,143312,151212,151366,153215,,,,,,,
109953,2017,143226,150595,155453,152246,149080,145158,146288,145061,139362,153466,149956,150280,,,,,,,
109953,2021,146218,152464,161124,160070,160499,161184,154830,152613,154901,163881,163869,164734,,,,,,,
109955,2020,62870,65758,53035,33225,46559,52506,51643,53368,53271,57723,55721,58099,,,,,,,
109955,2018,58787,62338,64583,63218,60637,62539,61427,61946,60039,62437,63533,62188,,,,,,,
109955,2016,53788,57188,61132,59051,57567,57408,57773,56977,55466,58793,59201,59247,,,,,,,
109955,2019,60987,64157,69451,67008,67000,62038,62555,62094,60617,63387,64017,65226,,,,,,,
109955,2015,0,0,0,0,0,54368,53369,52773,52692,55114,55744,56513,,,,,,,
109955,2017,58181,60446,62817,62683,60852,60021,60067,59959,54245,61578,61261,61305,,,,,,,
109955,2021,56595,60099,64478,65175,65943,66974,65425,63009,63354,66644,67164,67942,,,,,,,
109962,2020,137740,143780,115307,75731,106322,120813,120627,123960,125773,129509,127651,129396,,,,,,,
109962,2018,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
109962,2019,137228,142976,149431,141035,137547,134065,132099,128089,128077,136168,139661,139171,,,,,,,
109962,2021,129338,137028,143694,141615,142345,142202,139017,134794,136656,142902,141093,143030,,,,,,,
110177,2011,34195,37159,35603,37131,31742,31421,30195,31046,30965,32262,32126,32315,,,,,,,
110177,2012,33113,35334,34866,34990,31672,30993,30420,31090,31150,32762,33020,33494,,,,,,,
110177,2013,33446,36010,34953,35257,32412,31618,30694,31901,31877,33547,33061,33477,,,,,,,
110177,2014,33884,36892,36597,36024,32713,32238,31146,32314,32512,34442,33633,33977,,,,,,,
110177,2020,36832,39067,32854,24185,30373,32821,31289,32595,32841,34345,34726,33792,,,,,,,
110177,2018,36198,38948,38350,38404,35259,34897,33576,35147,34686,36135,35892,35499,,,,,,,
110177,2016,35756,38672,38080,37921,35135,34592,33516,34572,34434,36797,36112,36271,,,,,,,
110177,2019,36529,38564,39540,38528,35646,34968,33849,35480,34698,36811,36645,36182,,,,,,,
110177,2015,34829,37743,37879,36890,34092,33444,32568,33527,33961,35545,35222,35514,,,,,,,
110177,2017,37097,39134,39418,38450,35792,34557,34265,35258,33249,37640,36728,36471,,,,,,,
110177,2021,33213,36397,36769,37837,36242,35331,34136,34526,34534,36760,36206,36023,,,,,,,
110246,2011,10968,12008,11822,11576,11154,10930,10289,10593,10759,11161,11057,11070,,,,,,,
110246,2012,11244,11969,12000,11670,11145,10600,10456,10526,10725,11150,11050,11000,,,,,,,
110246,2013,11250,11978,11989,11740,11464,10945,10437,10914,11092,11643,11273,11558,,,,,,,
110246,2014,11101,12257,12477,12366,11902,11396,10992,11450,11558,12331,11809,11982,,,,,,,
110246,2020,13919,14671,12620,9544,11540,12385,12101,12494,12731,13261,12787,12731,,,,,,,
110246,2018,13849,15184,15139,15196,14156,13979,13557,13941,13654,14322,14057,14109,,,,,,,
110246,2016,12849,13979,14122,14110,13612,13480,13165,13616,13278,14040,13600,13800,,,,,,,
110246,2019,14245,15270,15327,15194,14521,14014,13727,14262,13652,14393,14311,14207,,,,,,,
110246,2015,11989,12938,13414,12936,12500,12200,11700,12348,12463,13226,12774,13045,,,,,,,
110246,2017,14000,14710,14828,14696,14134,13408,13139,13857,12769,14346,14097,14160,,,,,,,
110246,2021,12671,12894,0,0,0,0,0,0,0,0,0,0,,,,,,,
110262,2011,7907,8653,8723,8281,7815,7448,7066,7256,7393,7605,7674,7830,,,,,,,
110262,2012,7944,8510,8613,8125,7695,7290,7240,7196,7324,7614,7687,7648,,,,,,,
110262,2013,7639,8392,8323,8124,7902,7348,7128,7359,7482,7718,7752,7912,,,,,,,
110262,2014,7655,8593,8786,8276,7906,7530,7179,7499,7512,8064,7938,8136,,,,,,,
110262,2020,8953,9385,8463,6406,7745,8177,7978,7982,8213,8545,8267,8305,,,,,,,
110262,2018,8674,9597,9722,9372,8599,8365,8141,8569,8577,8872,8959,8878,,,,,,,
110262,2016,8541,9184,9357,9056,8655,8312,8082,8230,8292,8833,8750,8816,,,,,,,
110262,2019,8891,9573,9773,9336,8869,8272,8198,8512,8126,8680,8851,8982,,,,,,,
110262,2015,8204,8787,9212,8538,8132,7751,7529,7708,7995,8515,8470,8635,,,,,,,
110262,2017,8887,9462,9763,9533,8926,8246,8145,8406,8294,8817,8855,8902,,,,,,,
110262,2021,8370,8653,9373,8932,8373,8486,8319,8325,8272,9061,9059,8874,,,,,,,
110438,2020,0,0,0,0,0,0,0,0,0,0,26812,26403,,,,,,,
110438,2021,26698,27678,29390,29281,29112,28842,28585,27956,27923,29958,30027,29650,,,,,,,
110457,2020,0,0,0,0,0,0,3952,4283,4520,4771,4527,0,,,,,,,
110457,2021,4318,4971,5029,5143,5055,4707,4589,4910,5240,5532,5556,5520,,,,,,,
120184,2011,72081,75980,82657,74621,66687,66087,64465,64920,63615,68233,71688,71174,,,,,,,
120184,2012,74020,83092,85389,76503,69764,67166,66878,65959,66069,70765,70772,71898,,,,,,,
120184,2013,76036,78840,84000,76000,69951,67473,66704,68695,66272,72057,75337,76574,,,,,,,
120184,2014,79018,86839,88293,81002,73734,71650,71342,69158,68500,71000,73000,77500,,,,,,,
120184,2020,116550,123786,96850,57558,76663,88483,85575,91020,92524,98596,95628,104207,,,,,,,
120184,2018,110786,119647,122212,111056,100796,99849,97087,98354,95710,103089,108642,107688,,,,,,,
120184,2016,102007,110934,113734,104232,94189,91522,90782,90876,89329,96385,101239,102332,,,,,,,
120184,2019,112485,121409,124146,114228,104985,101301,99288,98649,96916,105195,110627,112276,,,,,,,
120184,2015,92500,100000,102000,95000,90000,86432,83936,85362,84133,91005,96756,98290,,,,,,,
120184,2017,106051,113816,117070,107921,98419,93533,94073,93507,81467,103637,107067,107608,,,,,,,
120184,2021,105471,114042,121666,117665,112080,111533,107358,105104,106071,114324,118959,120948,,,,,,,
120203,2011,47555,51182,50946,47526,44860,44373,42545,44391,43923,46077,46682,47586,,,,,,,
120203,2012,47985,52208,52091,48942,46277,44735,44144,45030,45586,48109,49203,49048,,,,,,,
120203,2013,49367,52966,52758,50166,47504,46002,44711,47256,46451,49153,49419,50419,,,,,,,
120203,2014,50460,54303,54103,51344,49038,47477,46170,48511,48030,50852,51448,52567,,,,,,,
120203,2020,56992,59487,48532,33040,43258,48691,47572,50059,50931,53211,52077,53733,,,,,,,
120203,2018,55586,58823,59173,56950,53884,53197,51916,53689,52572,55351,55364,54929,,,,,,,
120203,2016,57431,58681,57913,55683,53102,51867,50849,52738,52069,54304,54251,54691,,,,,,,
120203,2019,55554,58646,58298,56728,54186,53138,51403,54072,53525,55667,56080,55953,,,,,,,
120203,2015,53519,57001,56978,53930,51764,50558,49094,51403,51229,53865,54062,56074,,,,,,,
120203,2017,55161,57979,58371,55557,53170,49016,49842,51608,45924,55963,55168,55399,,,,,,,
120203,2021,53854,56802,58108,56899,56089,55387,53209,54077,54133,56846,55972,55591,,,,,,,
120273,2011,4308,4773,4792,4542,4268,3779,3666,3579,3581,3732,4257,4243,,,,,,,
120273,2012,4319,4864,4907,4806,4466,3773,3708,3676,3747,4065,4189,4092,,,,,,,
120273,2013,4311,4833,4614,4462,4351,3750,3602,3860,3525,4023,4432,4577,,,,,,,
120273,2014,4623,5153,5330,4979,4827,4384,4117,4261,4117,4482,4669,4892,,,,,,,
120273,2020,10541,10781,9382,7093,8195,8392,8252,8775,9135,9752,9813,10064,,,,,,,
120273,2018,7475,8322,8916,8237,7491,7435,7182,7587,7713,8289,8463,8397,,,,,,,
120273,2016,6034,6908,7522,7008,6780,6072,6128,6266,6078,6636,6901,7110,,,,,,,
120273,2019,9095,9717,10083,9618,9159,8438,8422,8928,8876,9361,9917,9889,,,,,,,
120273,2015,4992,5512,5937,5574,5255,4860,4488,4699,4539,5160,5571,6000,,,,,,,
120273,2017,7438,7932,8654,7789,7164,6628,6492,6575,0,0,7393,7302,,,,,,,
120273,2021,10639,11421,11889,11577,11589,11130,10776,11006,11544,12481,13008,12852,,,,,,,
126001,2011,40990,41813,40750,41383,39115,39431,38000,38400,37700,38338,39182,38300,,,,,,,
126001,2012,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
126001,2013,33539,35496,35314,33367,31475,30273,34500,38546,38622,40874,41577,41614,,,,,,,
126001,2014,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
126001,2016,45075,48012,46669,44210,41998,41500,39979,42041,42264,43406,45203,45462,,,,,,,
126001,2015,44295,44000,44000,42015,39093,39185,37518,40679,40865,42802,43241,43611,,,,,,,
126002,2011,39406,41858,41722,39676,37041,35432,34583,34500,34383,36351,36452,37135,,,,,,,
126002,2012,39004,40975,40718,38460,35528,34214,34360,33862,33960,35942,36846,37100,,,,,,,
126002,2013,38208,40582,40249,38434,36251,34820,34326,35501,35391,37049,37293,37277,,,,,,,
126002,2014,39778,42099,41794,39546,37340,35594,35438,35738,35983,37415,38200,38900,,,,,,,
126003,2011,11484,12958,13000,11039,9482,8935,8555,8280,8355,8969,9858,10365,,,,,,,
126003,2012,11898,13113,13084,11004,9673,8743,8690,8610,8511,9186,9937,10400,,,,,,,
126003,2013,12076,13156,12988,11488,10007,9085,8941,8892,8899,9721,10297,10761,,,,,,,
126003,2014,12554,13770,13523,11799,10209,9289,9114,9120,8831,9853,10597,11504,,,,,,,
126003,2016,13187,14104,14054,12429,11066,10174,10094,9776,9878,10536,11514,11936,,,,,,,
126003,2015,13284,14071,14287,12062,10782,10176,9488,9555,9496,10397,10400,11749,,,,,,,
126005,2011,28512,31087,30706,28010,26136,24940,23447,24000,24300,24894,26685,27061,,,,,,,
126005,2012,27946,29117,28967,26473,24934,23127,22867,23372,23746,24607,25945,26500,,,,,,,
126005,2013,27696,30377,29918,26965,26147,23897,20943,24410,24266,25895,27101,27417,,,,,,,
126005,2014,28145,30628,30603,28484,27205,25055,24646,25523,25781,27390,29121,30355,,,,,,,
126005,2016,33438,36365,36279,33911,32400,30526,30138,30784,31355,32483,33736,34352,,,,,,,
126005,2015,30813,33470,33523,30939,29291,27904,26714,27868,28153,30147,31156,32028,,,,,,,
126006,2011,25956,27697,27623,26528,26169,25230,24207,24800,25345,25888,26000,26349,,,,,,,
126006,2012,26223,27756,27682,27074,26334,24820,24608,25660,25414,26160,26691,26000,,,,,,,
126006,2013,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
126007,2011,27158,32966,34593,28998,21455,18832,18910,18000,16994,19573,23000,23118,,,,,,,
126007,2012,28287,32572,34741,27607,21097,18334,18627,16852,16821,19606,22714,23000,,,,,,,
126007,2013,28451,32283,33080,27672,21577,18634,18820,17729,17151,20477,23640,23720,,,,,,,
126007,2014,28697,33760,34732,28588,22227,19723,19614,18369,17462,21789,24855,23108,,,,,,,
126007,2016,30474,33969,35854,28696,23246,20529,20815,19137,18978,22513,26164,24521,,,,,,,
126007,2015,30723,33719,36342,28474,22200,20345,20152,19671,18815,22322,26031,23651,,,,,,,
126008,2011,23515,25666,26288,25738,21106,21912,21716,18900,17714,20069,22800,22306,,,,,,,
126008,2012,24460,25710,26299,24580,21877,20414,21726,18276,17905,20448,22447,22000,,,,,,,
126008,2013,24674,25139,24999,24629,22393,21042,21580,18200,17666,21114,23234,22759,,,,,,,
126008,2014,23874,26052,26107,25429,22964,21520,22099,19442,17881,21972,23118,22200,,,,,,,
126008,2016,23009,24464,25592,24328,22538,21331,21781,19186,18128,21229,23706,22720,,,,,,,
126008,2015,24669,25195,26609,25609,22949,22370,22107,17954,17066,20021,21375,22000,,,,,,,
126009,2011,56133,59662,59315,54629,51701,49414,46956,48000,47884,51052,52000,53660,,,,,,,
126009,2012,54017,56244,55881,52087,49451,47507,46880,47419,47650,50200,52326,51500,,,,,,,
126009,2013,51072,53428,53037,49979,47546,45330,45123,46321,45925,48690,50114,51746,,,,,,,
126009,2014,52532,54677,53775,51021,48744,46353,46780,48325,48852,51436,53600,55357,,,,,,,
126009,2016,54398,55583,55040,53197,51441,49151,49309,50393,51067,52080,54013,55025,,,,,,,
126009,2015,54701,56494,55980,53210,50903,49475,48146,50153,50078,52531,53052,54332,,,,,,,
126010,2011,27576,30110,29000,27500,25141,23217,22258,23000,23615,25120,25300,26214,,,,,,,
126010,2012,27538,32017,30524,29387,26759,25052,24025,24340,24251,26113,29114,27500,,,,,,,
126010,2013,29552,32159,32720,30866,27809,26090,25225,27232,27523,29488,30010,31890,,,,,,,
126010,2014,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
126010,2016,46667,49321,50412,48129,41448,39340,38700,40483,41304,43148,44681,44316,,,,,,,
126010,2015,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
126011,2011,8505,9011,9174,8570,8734,7897,7089,7650,8419,8632,8500,8423,,,,,,,
126011,2012,8685,9685,9334,9228,8638,7487,7306,8369,8838,8940,9200,8650,,,,,,,
126011,2013,8759,9509,9083,9340,9396,7673,7176,8705,8827,9281,8923,8846,,,,,,,
126011,2014,9268,9725,9822,9671,9399,7747,7489,8783,9171,9458,9545,9740,,,,,,,
126011,2016,10063,10532,10343,10564,10340,8559,8225,9220,10121,10201,9968,10000,,,,,,,
126011,2015,9509,0,10182,9917,9788,8026,7824,8610,9457,9811,9588,9517,,,,,,,
126012,2011,5932,6786,6871,6150,4937,4612,4481,4400,4376,4755,5200,5154,,,,,,,
126012,2012,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
126012,2013,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
126012,2014,6764,7612,7768,6898,5972,5544,5563,5435,5337,6025,6406,6582,,,,,,,
126012,2016,7942,8861,9216,8154,7306,6857,7045,6851,6852,7377,7880,7856,,,,,,,
126012,2015,7464,8192,8422,7445,6406,6263,6018,5985,6048,6645,7181,7195,,,,,,,
126013,2011,27959,29993,30126,28928,26578,24854,23575,24400,24500,25970,26500,26514,,,,,,,
126013,2012,27954,29857,29860,28006,25991,24911,23600,24078,24544,26190,27280,26300,,,,,,,
126013,2013,28348,30454,30420,28699,26406,24797,24831,24900,25316,26787,27368,27579,,,,,,,
126013,2014,29494,31725,32043,29568,27462,25396,25440,25870,25849,27890,28901,29309,,,,,,,
126013,2016,32031,33228,33061,31068,29166,27533,27034,27360,27376,28819,29897,29986,,,,,,,
126013,2015,31021,32466,32353,30333,27608,26438,25669,26358,26601,28982,29755,29611,,,,,,,
126014,2011,52427,55445,55344,52640,50917,49852,48124,49500,48978,51255,50900,52666,,,,,,,
126014,2012,52215,55509,55217,52749,50783,49065,48634,48974,48958,51306,52297,52300,,,,,,,
126014,2013,51981,55513,55606,53360,52972,50000,49554,50555,49646,52164,51826,53721,,,,,,,
126014,2014,54275,56712,56506,54000,53279,50563,50075,51138,51065,52704,54562,56515,,,,,,,
126014,2016,56362,59038,59209,57580,55577,53967,53645,54029,54070,55507,56404,57972,,,,,,,
126014,2015,55654,57673,57726,0,54245,52403,51296,52801,53340,54705,54990,55927,,,,,,,
126015,2011,29927,33120,33281,29721,24834,23755,23061,23000,23129,25968,26600,29052,,,,,,,
126015,2012,31399,33804,33676,29991,25509,23812,23207,23329,23709,26603,28788,28800,,,,,,,
126015,2013,31812,34867,34754,30997,26582,24099,23665,24876,24545,28072,30131,30899,,,,,,,
126015,2014,33200,36129,36007,32500,28758,25925,25903,27113,26946,30127,32999,33500,,,,,,,
126015,2015,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
126016,2011,13104,13881,13774,12587,11000,9886,9296,9800,10170,11032,12000,12165,,,,,,,
126016,2012,13290,14051,13913,12526,10685,9837,9431,9680,10004,11065,12323,12100,,,,,,,
126016,2013,13391,14095,14134,13075,11271,10349,9978,10644,10700,11819,12300,12100,,,,,,,
126016,2014,14800,15102,15165,14057,12353,11289,10908,11375,11583,12821,14143,14400,,,,,,,
126016,2016,15572,16158,16229,14818,13130,11881,11651,11848,12034,12997,14261,13910,,,,,,,
126016,2015,15671,16278,16368,15006,12851,12126,11572,12109,11960,13181,13929,14100,,,,,,,
126017,2011,21636,22962,22599,21219,20356,19797,18801,19350,19487,18135,18220,18315,,,,,,,
126017,2012,18798,19668,19376,18546,17596,16711,16384,16885,17107,17822,17850,17900,,,,,,,
126017,2013,18330,19367,19093,18443,17602,16779,16128,17151,17641,20375,20519,21386,,,,,,,
126017,2014,20904,22261,21734,21004,20172,18691,18965,19626,19975,20858,21503,22062,,,,,,,
126017,2016,21522,24308,23795,22895,22090,21038,20807,21512,21640,22181,22962,22857,,,,,,,
126017,2015,22479,23666,23551,22305,21254,20454,19641,20379,20781,21704,22106,21555,,,,,,,
126018,2011,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
126018,2012,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
126018,2013,14230,15491,15589,14441,13174,12720,12264,12866,12980,13844,14908,14738,,,,,,,
126019,2011,33951,38745,39490,33628,27123,24800,26036,23800,22809,26442,30300,27240,,,,,,,
126019,2012,29557,32692,34349,28600,23817,21920,22804,20409,20048,22944,26289,24400,,,,,,,
126019,2013,35976,39231,40396,34293,29703,27002,27383,25246,24894,28406,32035,32425,,,,,,,
126019,2014,37471,41037,41976,36587,30795,28344,28955,26628,25600,30451,34086,33361,,,,,,,
126019,2016,24000,25000,44924,38156,32921,31311,30950,28394,0,32461,36866,35355,,,,,,,
126019,2015,39261,42417,44231,37377,31317,30327,29818,28049,26523,31271,32973,0,,,,,,,
126020,2013,31057,32358,32632,32014,30430,30500,30500,31236,31340,33378,32585,33831,,,,,,,
126021,2011,22134,23765,23639,22956,22000,20894,19869,20500,21400,22134,22100,22071,,,,,,,
126021,2012,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
126021,2013,23219,24863,24876,24696,24302,22319,22077,23343,23313,24015,24425,24905,,,,,,,
126021,2014,24775,26396,26420,26110,25716,23783,23162,24305,24755,25305,25716,26621,,,,,,,
126021,2016,27535,29218,29297,28927,28388,27203,26208,27633,28127,28289,28613,28575,,,,,,,
